hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,agent,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,total_night,arrival_month,arrival_date,is_family
Resort Hotel,1,33,2015,July,31,27,1,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,134.0,0,0,Canceled,2015-06-25,5,7,2015-07-27,False
Resort Hotel,0,30,2015,July,31,27,1,4,2,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,5.0,0,Transient,107.2,0,0,Check-Out,2015-08-01,5,7,2015-07-27,False
Resort Hotel,1,34,2015,July,31,27,1,4,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,164.0,0,0,Canceled,2015-07-06,5,7,2015-07-27,False
Resort Hotel,1,298,2015,July,31,27,1,5,3,0.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,175.0,0,Transient,183.45,0,1,Canceled,2015-03-17,6,7,2015-07-27,False
Resort Hotel,0,35,2015,July,31,27,1,5,2,0.0,0,Hald Board,ESP,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,159.6,1,1,Check-Out,2015-08-02,6,7,2015-07-27,False
Resort Hotel,0,40,2015,July,31,27,1,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,120.6,0,0,Check-Out,2015-08-02,6,7,2015-07-27,False
Resort Hotel,1,101,2015,July,31,27,2,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,164.0,0,2,Canceled,2015-05-13,7,7,2015-07-27,False
Resort Hotel,1,101,2015,July,31,27,2,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,G,G,0,No Deposit,240.0,0,Transient,219.43,0,2,Canceled,2015-05-13,7,7,2015-07-27,False
Resort Hotel,1,101,2015,July,31,27,2,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,134.0,0,2,Canceled,2015-05-13,7,7,2015-07-27,False
Resort Hotel,0,38,2015,July,31,27,2,5,2,0.0,0,Breakfast,GBR,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,142.0,0,Transient,107.2,0,0,Check-Out,2015-08-03,7,7,2015-07-27,False
Resort Hotel,0,76,2015,July,31,27,2,5,2,0.0,0,Breakfast,GBR,Online TA,Undefined,0,0,0,D,D,0,No Deposit,241.0,0,Transient,102.72,0,1,Check-Out,2015-08-03,7,7,2015-07-27,False
Resort Hotel,0,70,2015,July,31,28,0,1,2,1.0,0,Breakfast,GBR,Online TA,Undefined,0,0,0,D,E,0,No Deposit,241.0,0,Transient,114.85,0,1,Check-Out,2015-07-29,1,7,2015-07-28,True
Resort Hotel,0,70,2015,July,31,28,0,1,2,1.0,0,Breakfast,USA,Online TA,Undefined,0,0,0,D,E,0,No Deposit,241.0,0,Transient,114.85,0,1,Check-Out,2015-07-29,1,7,2015-07-28,True
Resort Hotel,0,68,2015,July,31,28,0,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,E,0,No Deposit,240.0,0,Transient,135.0,1,1,Check-Out,2015-07-30,2,7,2015-07-28,False
Resort Hotel,1,63,2015,July,31,28,0,3,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,G,G,0,No Deposit,240.0,0,Transient,195.0,0,0,Canceled,2015-07-07,3,7,2015-07-28,True
Resort Hotel,1,11,2015,July,31,28,0,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,173.0,0,0,Canceled,2015-07-27,3,7,2015-07-28,False
Resort Hotel,0,32,2015,July,31,28,0,4,2,0.0,0,Breakfast,ESP,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,177.0,0,Transient,107.0,0,1,Check-Out,2015-08-01,4,7,2015-07-28,False
Resort Hotel,0,29,2015,July,31,28,0,4,2,0.0,0,Breakfast,RUS,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,171.0,0,Transient,107.0,0,1,Check-Out,2015-08-01,4,7,2015-07-28,False
Resort Hotel,0,47,2015,July,31,28,0,4,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0.0,0,Transient,164.0,0,2,Check-Out,2015-08-01,4,7,2015-07-28,False
Resort Hotel,0,50,2015,July,31,28,0,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,138.8,0,1,Check-Out,2015-08-02,5,7,2015-07-28,False
Resort Hotel,1,29,2015,July,31,28,0,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,154.0,0,2,Canceled,2015-07-16,5,7,2015-07-28,False
Resort Hotel,0,36,2015,July,31,28,0,5,2,0.0,0,Breakfast,ESP,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,0,Transient,135.0,0,0,Check-Out,2015-08-02,5,7,2015-07-28,False
Resort Hotel,0,49,2015,July,31,28,1,5,2,0.0,0,Breakfast,NOR,Online TA,Undefined,0,0,0,A,A,0,No Deposit,241.0,0,Transient,103.18,0,1,Check-Out,2015-08-03,6,7,2015-07-28,False
Resort Hotel,1,70,2015,July,31,28,2,6,2,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,D,D,0,No Deposit,8.0,0,Contract,115.5,0,0,Canceled,2015-05-22,8,7,2015-07-28,False
Resort Hotel,0,110,2015,July,31,28,2,8,2,0.0,0,Breakfast,USA,Offline TA/TO,Undefined,0,0,0,A,D,1,No Deposit,6.0,0,Transient,90.95,0,1,Check-Out,2015-08-07,10,7,2015-07-28,False
Resort Hotel,0,8,2015,July,31,29,0,0,2,0.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,D,I,0,No Deposit,142.0,0,Contract,0.0,0,0,Check-Out,2015-07-29,0,7,2015-07-29,False
Resort Hotel,1,119,2015,July,31,29,0,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,108.54,0,1,Canceled,2015-04-04,4,7,2015-07-29,False
Resort Hotel,0,30,2015,July,31,29,0,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,E,0,No Deposit,240.0,0,Transient,146.0,1,2,Check-Out,2015-08-02,4,7,2015-07-29,False
Resort Hotel,1,29,2015,July,31,29,1,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,165.4,0,1,Canceled,2015-07-02,5,7,2015-07-29,False
Resort Hotel,0,71,2015,July,31,29,1,4,2,0.0,0,Breakfast,GBR,Online TA,Undefined,0,0,0,A,C,0,No Deposit,240.0,0,Transient,134.0,0,0,Check-Out,2015-08-03,5,7,2015-07-29,False
Resort Hotel,1,37,2015,July,31,29,1,4,2,0.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,A,D,0,No Deposit,196.0,0,Transient,133.0,0,1,Canceled,2015-07-27,5,7,2015-07-29,False
Resort Hotel,1,40,2015,July,31,29,1,4,3,0.0,0,Hald Board,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,0.0,0,Transient,240.0,0,0,Canceled,2015-06-22,5,7,2015-07-29,False
Resort Hotel,0,37,2015,July,31,29,1,4,2,0.0,0,Hald Board,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,0,Transient,157.0,0,1,Check-Out,2015-08-03,5,7,2015-07-29,False
Resort Hotel,0,0,2015,July,31,29,0,1,2,2.0,0,Breakfast,PRT,Direct,Direct,0,0,0,H,H,0,No Deposit,0.0,0,Transient,188.0,0,0,Check-Out,2015-07-30,1,7,2015-07-29,True
Resort Hotel,0,37,2015,July,31,29,1,4,2,0.0,0,Hald Board,PRT,Direct,Direct,0,0,0,A,D,0,No Deposit,250.0,0,Transient,145.0,0,1,Check-Out,2015-08-03,5,7,2015-07-29,False
Resort Hotel,0,97,2015,July,31,29,1,4,2,0.0,0,Breakfast,GBR,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,134.0,0,2,Check-Out,2015-08-03,5,7,2015-07-29,False
Resort Hotel,1,71,2015,July,31,29,1,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,134.0,0,0,Canceled,2015-05-23,5,7,2015-07-29,False
Resort Hotel,1,118,2015,July,31,29,1,4,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,D,D,1,No Deposit,240.0,0,Transient,186.0,0,2,Canceled,2015-07-10,5,7,2015-07-29,False
Resort Hotel,0,102,2015,July,31,29,2,5,2,0.0,0,Breakfast,GBR,Offline TA/TO,Undefined,0,0,0,A,D,0,No Deposit,6.0,0,Transient,90.95,0,1,Check-Out,2015-08-05,7,7,2015-07-29,False
Resort Hotel,1,54,2015,July,31,29,2,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,F,F,0,No Deposit,241.0,0,Transient,141.65,0,0,Canceled,2015-06-08,7,7,2015-07-29,False
Resort Hotel,1,58,2015,July,31,29,2,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,147.0,0,Transient,99.24,0,0,Canceled,2015-06-05,7,7,2015-07-29,False
Resort Hotel,0,34,2015,July,31,29,2,4,2,0.0,0,Breakfast,GBR,Online TA,Undefined,0,0,0,A,D,0,No Deposit,241.0,0,Transient,108.06,0,1,Check-Out,2015-08-04,6,7,2015-07-29,False
Resort Hotel,1,105,2015,July,31,29,2,5,2,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,A,D,0,No Deposit,6.0,0,Transient,90.95,0,0,Canceled,2015-04-15,7,7,2015-07-29,False
Resort Hotel,1,47,2015,July,31,29,2,6,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,242.0,0,Transient,148.63,0,1,Canceled,2015-06-17,8,7,2015-07-29,False
Resort Hotel,1,15,2015,July,31,30,0,1,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,1,No Deposit,240.0,0,Transient,173.0,0,3,Canceled,2015-07-16,1,7,2015-07-30,False
Resort Hotel,0,37,2015,July,31,30,0,1,1,0.0,0,Breakfast,ESP,Offline TA/TO,Undefined,0,0,0,A,F,1,No Deposit,134.0,0,Transient,107.0,0,0,Check-Out,2015-07-31,1,7,2015-07-30,False
Resort Hotel,1,0,2015,July,31,30,0,1,1,0.0,0,Breakfast,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0.0,0,Transient,114.0,0,0,Canceled,2015-07-30,1,7,2015-07-30,False
Resort Hotel,1,8,2015,July,31,30,0,1,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,H,0,No Deposit,240.0,0,Transient,153.0,0,1,Canceled,2015-07-30,1,7,2015-07-30,False
Resort Hotel,0,17,2015,July,31,30,0,2,2,0.0,0,Breakfast,GBR,Online TA,Undefined,0,0,0,A,E,0,No Deposit,240.0,0,Transient,153.0,0,1,Check-Out,2015-08-01,2,7,2015-07-30,False
Resort Hotel,0,3,2015,July,31,30,0,3,3,1.0,0,Hald Board,PRT,Direct,Direct,0,0,0,G,G,0,No Deposit,0.0,0,Transient,250.33,0,2,Check-Out,2015-08-02,3,7,2015-07-30,True
Resort Hotel,1,30,2015,July,31,30,0,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,242.0,0,Transient,146.67,0,2,Canceled,2015-07-06,3,7,2015-07-30,False
Resort Hotel,1,31,2015,July,31,30,0,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,242.0,0,Transient,154.0,0,2,Canceled,2015-06-30,3,7,2015-07-30,False
Resort Hotel,1,66,2015,July,31,30,0,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,120.6,0,0,Canceled,2015-06-11,3,7,2015-07-30,False
Resort Hotel,0,52,2015,July,31,30,0,3,2,2.0,0,Full Board,ESP,Offline TA/TO,Undefined,0,0,0,C,C,0,No Deposit,196.0,0,Transient,280.74,1,0,Check-Out,2015-07-30,3,7,2015-07-30,True
Resort Hotel,0,20,2015,July,31,30,1,3,2,1.0,0,Breakfast,BRA,Online TA,Undefined,0,0,0,A,C,0,No Deposit,240.0,0,Transient,193.0,0,1,Check-Out,2015-08-03,4,7,2015-07-30,True
Resort Hotel,1,62,2015,July,31,30,1,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,154.5,0,0,Canceled,2015-06-09,4,7,2015-07-30,False
Resort Hotel,1,65,2015,July,31,30,1,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,120.6,0,0,Canceled,2015-06-11,4,7,2015-07-30,False
Resort Hotel,1,64,2015,July,31,30,2,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,1,No Deposit,240.0,0,Transient,137.8,0,0,Canceled,2015-06-08,5,7,2015-07-30,False
Resort Hotel,0,77,2015,July,31,30,2,7,2,0.0,0,Hald Board,PRT,Direct,Direct,0,0,0,E,E,2,No Deposit,0.0,0,Transient,160.0,1,3,Check-Out,2015-08-08,9,7,2015-07-30,False
Resort Hotel,0,75,2015,July,31,30,2,7,2,0.0,0,Breakfast,CHE,Offline TA/TO,Undefined,0,0,0,D,D,0,No Deposit,36.0,0,Transient-Party,125.89,0,1,Check-Out,2015-08-08,9,7,2015-07-30,False
Resort Hotel,1,62,2015,July,31,30,2,5,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,250.0,0,Transient,126.71,0,0,Canceled,2015-06-24,7,7,2015-07-30,False
Resort Hotel,0,42,2015,July,31,31,0,0,1,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,A,I,0,No Deposit,142.0,0,Contract,0.0,0,0,Check-Out,2015-07-31,0,7,2015-07-31,False
Resort Hotel,0,46,2015,July,31,31,0,0,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,E,I,0,No Deposit,240.0,0,Transient,0.0,1,0,Check-Out,2015-07-31,0,7,2015-07-31,False
Resort Hotel,0,0,2015,July,31,31,0,1,2,2.0,0,Breakfast,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0.0,0,Transient,188.0,0,0,Check-Out,2015-08-01,1,7,2015-07-31,True
Resort Hotel,1,25,2015,July,31,31,0,1,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,153.0,0,2,Canceled,2015-07-06,1,7,2015-07-31,False
Resort Hotel,1,16,2015,July,31,31,0,1,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,173.0,0,3,Canceled,2015-07-16,1,7,2015-07-31,False
Resort Hotel,0,16,2015,July,31,31,0,2,1,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0,Transient-Party,120.0,0,1,Check-Out,2015-08-02,2,7,2015-07-31,False
Resort Hotel,1,4,2015,July,31,31,0,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,D,0,No Deposit,240.0,0,Transient,154.8,0,3,Canceled,2015-07-31,2,7,2015-07-31,False
Resort Hotel,0,4,2015,July,31,31,0,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient-Party,192.0,0,2,Check-Out,2015-08-02,2,7,2015-07-31,False
Resort Hotel,1,25,2015,July,31,31,0,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,153.0,0,0,Canceled,2015-07-06,2,7,2015-07-31,False
Resort Hotel,1,83,2015,July,31,31,0,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,120.6,0,1,Canceled,2015-06-16,2,7,2015-07-31,False
Resort Hotel,0,4,2015,July,31,31,0,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient-Party,192.0,1,2,Check-Out,2015-08-02,2,7,2015-07-31,False
Resort Hotel,1,56,2015,July,31,31,0,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,120.6,0,0,Canceled,2015-07-21,2,7,2015-07-31,False
Resort Hotel,1,32,2015,July,31,31,0,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,164.0,0,2,Canceled,2015-07-13,2,7,2015-07-31,False
Resort Hotel,0,32,2015,July,31,31,0,2,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,H,H,0,No Deposit,240.0,0,Transient,219.5,0,0,Check-Out,2015-08-02,2,7,2015-07-31,True
Resort Hotel,0,0,2015,July,31,31,0,2,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,A,C,0,No Deposit,240.0,0,Transient,192.5,0,1,Check-Out,2015-08-02,2,7,2015-07-31,False
Resort Hotel,1,18,2015,July,31,31,1,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,149.7,0,1,Canceled,2015-07-15,3,7,2015-07-31,False
Resort Hotel,1,23,2015,July,31,31,1,2,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0.0,0,Transient,111.92,0,0,Canceled,2015-07-14,3,7,2015-07-31,False
Resort Hotel,1,39,2015,July,31,31,1,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,120.6,0,1,Canceled,2015-07-11,3,7,2015-07-31,False
Resort Hotel,1,18,2015,July,31,31,1,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,173.0,0,3,Canceled,2015-07-15,3,7,2015-07-31,False
Resort Hotel,1,23,2015,July,31,31,1,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,241.0,0,Transient,112.0,0,1,Canceled,2015-07-14,3,7,2015-07-31,False
Resort Hotel,0,286,2015,July,31,31,2,2,1,0.0,0,Breakfast,IRL,Direct,Direct,0,0,0,A,A,0,No Deposit,2.0,0,Transient,57.6,0,0,Check-Out,2015-08-04,4,7,2015-07-31,False
Resort Hotel,0,72,2015,July,31,31,2,2,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,G,G,0,No Deposit,240.0,0,Transient,214.0,1,0,Check-Out,2015-08-04,4,7,2015-07-31,True
Resort Hotel,1,136,2015,July,31,31,2,2,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,172.0,0,0,Canceled,2015-07-09,4,7,2015-07-31,False
Resort Hotel,0,58,2015,July,31,31,2,3,1,0.0,0,Breakfast,NLD,Online TA,Undefined,0,0,0,D,D,1,No Deposit,105.0,0,Transient,157.8,0,0,Check-Out,2015-08-05,5,7,2015-07-31,False
Resort Hotel,0,80,2015,July,31,31,2,4,2,0.0,0,Breakfast,BEL,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,170.33,1,1,Check-Out,2015-08-06,6,7,2015-07-31,False
Resort Hotel,0,113,2015,July,31,31,3,7,2,0.0,0,Breakfast,IRL,Offline TA/TO,Undefined,0,0,0,E,E,0,No Deposit,40.0,0,Contract,119.25,0,0,Check-Out,2015-08-10,10,7,2015-07-31,False
Resort Hotel,0,129,2015,August,31,1,1,1,2,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,67.0,0,Transient,96.3,0,0,Check-Out,2015-08-03,2,8,2015-08-01,False
Resort Hotel,1,84,2015,August,31,1,2,1,2,0.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,175.0,0,Transient-Party,118.06,0,0,Canceled,2015-05-12,3,8,2015-08-01,False
Resort Hotel,1,89,2015,August,31,1,0,1,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0,Transient,154.0,0,0,Canceled,2015-05-04,1,8,2015-08-01,False
Resort Hotel,1,10,2015,August,31,1,0,1,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,F,F,0,No Deposit,0.0,0,Transient-Party,202.0,0,0,Canceled,2015-07-29,1,8,2015-08-01,False
Resort Hotel,1,80,2015,August,31,1,0,1,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,1,No Deposit,240.0,0,Transient,134.0,0,2,Canceled,2015-07-16,1,8,2015-08-01,False
Resort Hotel,1,10,2015,August,31,1,0,1,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,G,G,1,No Deposit,0.0,0,Transient-Party,252.0,0,0,Canceled,2015-07-29,1,8,2015-08-01,False
Resort Hotel,1,24,2015,August,31,1,0,1,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,G,G,1,No Deposit,240.0,0,Transient,233.0,0,1,Canceled,2015-07-16,1,8,2015-08-01,True
Resort Hotel,0,1,2015,August,31,1,0,1,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,0.0,0,Transient,211.0,0,2,Check-Out,2015-08-02,1,8,2015-08-01,False
Resort Hotel,1,9,2015,August,31,1,0,1,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,1,No Deposit,240.0,0,Transient,211.0,0,2,Canceled,2015-07-31,1,8,2015-08-01,False
Resort Hotel,1,3,2015,August,31,1,2,3,2,2.0,0,Hald Board,PRT,Direct,Direct,0,0,0,C,C,1,No Deposit,250.0,0,Transient,237.0,0,1,Canceled,2015-07-29,5,8,2015-08-01,True
Resort Hotel,0,3,2015,August,31,1,2,5,2,0.0,0,Breakfast,ESP,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,188.29,0,2,Check-Out,2015-08-08,7,8,2015-08-01,False
Resort Hotel,1,124,2015,August,31,1,2,4,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,120.6,0,1,Canceled,2015-06-06,6,8,2015-08-01,False
Resort Hotel,1,74,2015,August,31,1,2,5,2,2.0,0,Breakfast,PRT,Direct,Direct,0,0,0,C,C,0,No Deposit,250.0,0,Transient,177.14,0,0,Canceled,2015-07-15,7,8,2015-08-01,True
Resort Hotel,1,82,2015,August,31,1,2,5,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,G,G,0,No Deposit,240.0,0,Transient,222.14,0,0,Canceled,2015-06-11,7,8,2015-08-01,True
Resort Hotel,1,91,2015,August,31,1,2,5,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,A,A,1,No Deposit,241.0,0,Transient,127.82,0,2,Canceled,2015-05-22,7,8,2015-08-01,False
Resort Hotel,1,77,2015,August,31,1,2,5,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,194.14,0,0,Canceled,2015-05-19,7,8,2015-08-01,False
Resort Hotel,1,130,2015,August,31,1,2,5,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,120.6,0,2,Canceled,2015-05-19,7,8,2015-08-01,False
Resort Hotel,1,91,2015,August,31,1,2,5,2,1.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,A,A,1,No Deposit,241.0,0,Transient,144.53,0,3,Canceled,2015-06-06,7,8,2015-08-01,True
Resort Hotel,0,79,2015,August,31,1,2,5,3,0.0,0,Hald Board,PRT,Direct,Direct,0,0,0,E,E,1,No Deposit,0.0,0,Transient,185.0,1,4,Check-Out,2015-08-08,7,8,2015-08-01,False
Resort Hotel,1,130,2015,August,31,1,2,6,2,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,149.0,0,Transient,96.3,0,0,Canceled,2015-05-22,8,8,2015-08-01,False
Resort Hotel,0,66,2015,August,31,1,2,6,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,D,D,2,No Deposit,240.0,0,Transient,193.13,0,0,Check-Out,2015-08-09,8,8,2015-08-01,False
Resort Hotel,1,53,2015,August,31,1,3,6,2,0.0,0,Hald Board,PRT,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,210.78,0,0,Canceled,2015-06-16,9,8,2015-08-01,False
Resort Hotel,1,80,2015,August,31,1,4,6,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,C,C,0,No Deposit,242.0,0,Transient,169.0,0,1,Canceled,2015-07-21,10,8,2015-08-01,True
Resort Hotel,1,77,2015,August,31,1,4,6,2,1.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,D,D,0,No Deposit,240.0,0,Transient,174.7,0,3,Canceled,2015-07-22,10,8,2015-08-01,True
Resort Hotel,1,57,2015,August,31,1,4,10,2,2.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,C,C,1,No Deposit,241.0,0,Transient,135.53,0,0,Canceled,2015-07-07,14,8,2015-08-01,True
Resort Hotel,0,11,2015,August,31,1,4,10,1,0.0,0,Breakfast,PRT,Offline TA/TO,Undefined,0,0,0,A,A,0,No Deposit,104.0,0,Transient,172.0,0,0,Check-Out,2015-08-15,14,8,2015-08-01,False
Resort Hotel,1,25,2015,August,32,2,1,0,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,A,0,No Deposit,240.0,0,Transient,144.0,0,2,Canceled,2015-07-08,1,8,2015-08-02,False
Resort Hotel,1,2,2015,August,32,2,2,0,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,A,C,0,No Deposit,240.0,0,Transient,162.5,0,1,Canceled,2015-08-01,2,8,2015-08-02,False
Resort Hotel,1,36,2015,August,32,2,2,3,2,0.0,0,Breakfast,PRT,Online TA,Undefined,0,0,0,E,E,0,No Deposit,240.0,0,Transient,209.6,0,2,Canceled,2015-06-29,5,8,2015-08-02,False
Resort Hotel,0,115,2015,August,32,2,2,5,3,0.0,0,Hald Board,PRT,Offline TA/TO,Undefined,0,0,0,E,E,0,No Deposit,5.0,0,Transient,195.5,1,1,Check-Out,2015-08-09,7,8,2015-08-02,False
Resort Hotel,0,95,2015,August,32,2,2,4,2,1.0,0,Hald Board,PRT,Direct,Direct,0,0,0,A,A,4,No Deposit,0.0,0,Transient,186.0,1,4,Check-Out,2015-08-08,6,8,2015-08-02,True
Resort Hotel,0,67,2015,August,32,2,2,4,2,0.0,0,Breakfast,PRT,Direct,Direct,0,0,0,D,D,0,No Deposit,0.0,0,Transient,163.5,0,1,Check-Out,2015-08-08,6,8,2015-08-02,False
